,Year,Country name,Region,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth
1367,2012,Myanmar,Southeastern Asia,4.438939571380615,8.330550193786621,0.6122496724128723,57.02000045776367
1368,2013,Myanmar,Southeastern Asia,4.175670623779297,8.402433395385742,0.7567254900932312,57.38000106811523
1369,2014,Myanmar,Southeastern Asia,4.786247253417969,8.470104217529299,0.7742674350738525,57.7400016784668
1371,2016,Myanmar,Southeastern Asia,4.623119831085205,8.576414108276367,0.7934619784355164,58.4000015258789
1372,2017,Myanmar,Southeastern Asia,4.154341697692871,8.629019737243652,0.7951838374137878,58.70000076293945
1373,2018,Myanmar,Southeastern Asia,4.410633087158203,8.685232162475586,0.7738259434700012,59.0
1379,2011,Georgia,Central and Eastern Europe,4.203030586242677,8.89769458770752,0.502937376499176,64.86000061035156
1380,2012,Georgia,Central and Eastern Europe,4.254445552825929,8.972251892089844,0.5325864553451538,64.91999816894531
1381,2013,Georgia,Central and Eastern Europe,4.348920822143556,9.018454551696776,0.5591657757759094,64.98000335693361
1382,2014,Georgia,Central and Eastern Europe,4.287508010864259,9.076712608337402,0.5584200024604797,65.04000091552734
1384,2016,Georgia,Central and Eastern Europe,4.448386192321777,9.135268211364746,0.5334122776985168,64.90000152587889
1385,2017,Georgia,Central and Eastern Europe,4.450774669647217,9.184517860412598,0.5904951691627502,64.69999694824219
1386,2018,Georgia,Central and Eastern Europe,4.659097194671631,9.229100227355957,0.617218554019928,64.5
1390,2011,Malawi,Sub-Saharan Africa,3.9460625648498535,6.957674503326416,0.6127367615699768,51.41999816894531
1391,2012,Malawi,Sub-Saharan Africa,4.2792696952819815,6.946744441986084,0.6037256717681885,52.43999862670898
1392,2013,Malawi,Sub-Saharan Africa,4.035084247589111,6.968064308166504,0.5631615519523621,53.459999084472656
1393,2014,Malawi,Sub-Saharan Africa,4.563080310821533,6.994269847869872,0.5116161108016968,54.47999954223633
1395,2016,Malawi,Sub-Saharan Africa,3.4764926433563232,6.988229751586914,0.5242996215820312,56.20000076293945
1396,2017,Malawi,Sub-Saharan Africa,3.416862964630127,6.998548030853272,0.5554227232933044,56.9000015258789
1397,2018,Malawi,Sub-Saharan Africa,3.3346335887908936,7.005932331085205,0.5278434753417969,57.599998474121094
1403,2011,Sri Lanka,Southern Asia,4.1805691719055185,9.12623691558838,0.8419384360313416,66.19999694824219
1404,2012,Sri Lanka,Southern Asia,4.224593162536621,9.208340644836426,0.824357271194458,66.30000305175781
1405,2013,Sri Lanka,Southern Asia,4.364694118499757,9.233931541442873,0.8091752529144287,66.40000152587889
1406,2014,Sri Lanka,Southern Asia,4.267932891845703,9.273351669311523,0.8047980070114136,66.5
1408,2017,Sri Lanka,Southern Asia,4.330945491790772,9.364697456359863,0.8227705955505371,67.0
1409,2018,Sri Lanka,Southern Asia,4.400223255157472,9.40038776397705,0.8280653953552246,67.19999694824219
1415,2011,Cameroon,Sub-Saharan Africa,4.433885097503662,7.9959964752197275,0.7379928231239319,48.70000076293945
1416,2012,Cameroon,Sub-Saharan Africa,4.24463415145874,8.013411521911621,0.7428373098373413,49.099998474121094
1417,2013,Cameroon,Sub-Saharan Africa,4.271038055419922,8.039212226867676,0.7601943612098694,49.5
1418,2014,Cameroon,Sub-Saharan Africa,4.24044132232666,8.069768905639647,0.7777770757675171,49.9000015258789
1420,2016,Cameroon,Sub-Saharan Africa,4.816232204437256,8.115765571594237,0.6592997908592224,51.099998474121094
1421,2017,Cameroon,Sub-Saharan Africa,5.074051380157472,8.121161460876465,0.6945964097976685,51.9000015258789
1422,2018,Cameroon,Sub-Saharan Africa,5.25073766708374,8.13347053527832,0.676825225353241,52.70000076293945
1425,2011,Bulgaria,Central and Eastern Europe,3.875382423400879,9.65989589691162,0.8602722883224487,65.80000305175781
1426,2012,Bulgaria,Central and Eastern Europe,4.222297191619873,9.665997505187988,0.8379666209220886,65.90000152587889
1427,2013,Bulgaria,Central and Eastern Europe,3.9930205345153813,9.68017864227295,0.8291323184967041,66.0
1428,2014,Bulgaria,Central and Eastern Europe,4.438439846038818,9.69906234741211,0.8859491944313049,66.09999847412111
1430,2016,Bulgaria,Central and Eastern Europe,4.837560653686523,9.786646842956543,0.9260360598564148,66.40000152587889
1431,2017,Bulgaria,Central and Eastern Europe,5.096901893615723,9.82894229888916,0.9417545795440674,66.59999847412111
1432,2018,Bulgaria,Central and Eastern Europe,5.098813533782959,9.873218536376953,0.9238532781600952,66.80000305175781
1438,2011,Egypt,Middle East and Northern Africa,4.174158573150635,9.19256591796875,0.7533944845199585,60.15999984741211
1439,2012,Egypt,Middle East and Northern Africa,4.2041568756103525,9.192422866821287,0.7366451025009155,60.31999969482422
1440,2013,Egypt,Middle East and Northern Africa,3.5585203170776367,9.1915864944458,0.6751881241798401,60.47999954223633
1441,2014,Egypt,Middle East and Northern Africa,4.885072708129883,9.198247909545898,0.618550717830658,60.63999938964844
1443,2016,Egypt,Middle East and Northern Africa,4.556740760803223,9.242236137390137,0.8092185854911804,61.099998474121094
1444,2017,Egypt,Middle East and Northern Africa,3.9293441772460938,9.263900756835938,0.6382263898849487,61.4000015258789
1445,2018,Egypt,Middle East and Northern Africa,4.00545072555542,9.293959617614746,0.7588240504264832,61.70000076293945
1449,2011,Yemen,Middle East and Northern Africa,3.74625563621521,8.244133949279785,0.6626795530319214,54.29999923706055
1450,2012,Yemen,Middle East and Northern Africa,4.060600757598877,8.241021156311035,0.6816782951354979,54.29999923706055
1451,2013,Yemen,Middle East and Northern Africa,4.2176785469055185,8.26172924041748,0.6939052939414978,54.29999923706055
1452,2014,Yemen,Middle East and Northern Africa,3.9679579734802246,8.233982086181639,0.6382522583007812,54.29999923706055
1454,2016,Yemen,Middle East and Northern Africa,3.8256309032440186,7.2992210388183585,0.7754070162773132,55.099998474121094
1455,2017,Yemen,Middle East and Northern Africa,3.2535600662231445,,0.789555013179779,55.9000015258789
1456,2018,Yemen,Middle East and Northern Africa,3.0575139522552486,,0.7894219160079956,56.70000076293945
1457,2011,Angola,Sub-Saharan Africa,5.589000701904297,8.684613227844237,0.7230943441390991,52.5
1458,2012,Angola,Sub-Saharan Africa,4.360249996185304,8.699498176574707,0.7525928616523743,53.20000076293945
1459,2013,Angola,Sub-Saharan Africa,3.9371068477630615,8.730367660522461,0.7215907573699951,53.9000015258789
1460,2014,Angola,Sub-Saharan Africa,3.794837951660156,8.741480827331543,0.7546154856681824,54.599998474121094
1465,2011,Mali,Sub-Saharan Africa,4.66683292388916,7.536205291748048,0.7955050468444824,48.7599983215332
1466,2012,Mali,Sub-Saharan Africa,4.313016891479491,7.498283863067628,0.8234350681304932,49.11999893188477
1467,2013,Mali,Sub-Saharan Africa,3.6762771606445312,7.492049217224121,0.8196914196014404,49.47999954223633
1468,2014,Mali,Sub-Saharan Africa,3.9747142791748047,7.531102657318115,0.8431234359741211,49.84000015258789
1470,2016,Mali,Sub-Saharan Africa,4.016027927398682,7.586338996887207,0.8362545371055603,50.70000076293945
1471,2017,Mali,Sub-Saharan Africa,4.74185037612915,7.608029842376709,0.7413594126701355,51.20000076293945
1472,2018,Mali,Sub-Saharan Africa,4.415729522705078,7.62742805480957,0.6918590664863586,51.70000076293945
1474,2011,Congo (Brazzaville),Sub-Saharan Africa,4.509824275970459,8.55909252166748,0.6371175050735474,54.58000183105469
1475,2012,Congo (Brazzaville),Sub-Saharan Africa,3.9193418025970463,8.57000732421875,0.622330367565155,54.959999084472656
1476,2013,Congo (Brazzaville),Sub-Saharan Africa,3.9549505710601807,8.578680992126465,0.6799346804618835,55.34000015258789
1477,2014,Congo (Brazzaville),Sub-Saharan Africa,4.056012630462647,8.61939811706543,0.6859346628189087,55.72000122070313
1479,2016,Congo (Brazzaville),Sub-Saharan Africa,4.119493484497069,8.56614875793457,0.6154490113258362,56.70000076293945
1480,2017,Congo (Brazzaville),Sub-Saharan Africa,4.883991241455078,8.493188858032228,0.6554405093193054,57.29999923706055
1481,2018,Congo (Brazzaville),Sub-Saharan Africa,5.490214347839356,8.473278999328612,0.6206229329109192,57.9000015258789
1484,2011,Comoros,Sub-Saharan Africa,3.8384859561920166,7.254610538482666,0.7218327522277832,55.02000045776367
1485,2012,Comoros,Sub-Saharan Africa,3.9556403160095215,7.259981155395508,0.7192178964614868,55.34000015258789
1486,2018,Comoros,Sub-Saharan Africa,3.972819566726685,7.26014232635498,0.6213029623031616,57.20000076293945
1492,2011,Uganda,Sub-Saharan Africa,4.826001167297363,7.379348278045653,0.8817513585090637,51.22000122070313
1493,2012,Uganda,Sub-Saharan Africa,4.3092379570007315,7.3830199241638175,0.8847216963768005,52.040000915527344
1494,2013,Uganda,Sub-Saharan Africa,3.7095787525177,7.384492874145508,0.8782752156257629,52.86000061035156
1495,2014,Uganda,Sub-Saharan Africa,3.7699191570281982,7.4007887840271,0.8212057948112488,53.68000030517578
1497,2016,Uganda,Sub-Saharan Africa,4.2332611083984375,7.430756092071532,0.7535402178764343,54.9000015258789
1498,2017,Uganda,Sub-Saharan Africa,4.000516891479491,7.437033653259277,0.7399561405181885,55.29999923706055
1499,2018,Uganda,Sub-Saharan Africa,4.3217148780822745,7.458709239959718,0.7398410439491272,55.70000076293945
1505,2011,Senegal,Sub-Saharan Africa,3.8342015743255615,7.677021026611327,0.6024093627929688,56.56000137329102
1506,2012,Senegal,Sub-Saharan Africa,3.668736934661865,7.690368175506593,0.7110773921012878,57.02000045776367
1507,2013,Senegal,Sub-Saharan Africa,3.647367000579834,7.694376468658447,0.8229578733444214,57.47999954223633
1508,2014,Senegal,Sub-Saharan Africa,4.394777297973634,7.704609870910644,0.8555220961570741,57.93999862670898
1510,2016,Senegal,Sub-Saharan Africa,4.594533920288086,7.774625301361084,0.8389943838119507,58.79999923706055
1511,2017,Senegal,Sub-Saharan Africa,4.683024883270264,7.81220817565918,0.7437593340873718,59.20000076293945
1512,2018,Senegal,Sub-Saharan Africa,4.7693772315979,7.850693702697754,0.7393547892570496,59.599998474121094
1513,2011,Gabon,Sub-Saharan Africa,4.255400657653809,9.67366886138916,0.6527015566825867,55.47999954223633
1514,2012,Gabon,Sub-Saharan Africa,3.9720592498779297,9.690277099609377,0.7360961437225342,56.15999984741211
1515,2013,Gabon,Sub-Saharan Africa,3.8002870082855225,9.711301803588867,0.7334875464439392,56.84000015258789
1516,2014,Gabon,Sub-Saharan Africa,3.9180731773376474,9.721883773803713,0.8285971283912659,57.52000045776367
1518,2016,Gabon,Sub-Saharan Africa,4.831764221191406,9.726552963256836,0.7800489664077759,58.70000076293945
1519,2017,Gabon,Sub-Saharan Africa,4.7823829650878915,9.71489143371582,0.8069411516189575,59.20000076293945
1520,2018,Gabon,Sub-Saharan Africa,4.783009052276611,9.718316078186037,0.7848275899887085,59.70000076293945
1526,2011,Niger,Sub-Saharan Africa,4.5558295249938965,6.686614990234375,0.8176606893539429,49.91999816894531
1527,2012,Niger,Sub-Saharan Africa,3.7980883121490483,6.7602596282958975,0.7001075744628906,50.43999862670898
1528,2013,Niger,Sub-Saharan Africa,3.71632981300354,6.773170471191406,0.6958135962486267,50.959999084472656
1529,2014,Niger,Sub-Saharan Africa,4.180943489074707,6.8073344230651855,0.7525338530540466,51.47999954223633
1531,2016,Niger,Sub-Saharan Africa,4.2346458435058585,6.821260452270508,0.6828282475471497,52.5
1532,2017,Niger,Sub-Saharan Africa,4.615673542022705,6.830874443054199,0.5821095705032349,53.0
1533,2018,Niger,Sub-Saharan Africa,5.164007186889648,6.844517707824707,0.6120256781578064,53.5
1539,2011,Cambodia,Southeastern Asia,4.161225318908691,7.8855957984924325,0.7155189514160156,58.88000106811523
1540,2012,Cambodia,Southeastern Asia,3.8987069129943848,7.9398741722106925,0.6055285930633545,59.2599983215332
1541,2013,Cambodia,Southeastern Asia,3.674466848373413,7.994361400604247,0.6505895853042603,59.63999938964844
1542,2014,Cambodia,Southeastern Asia,3.883305549621582,8.046971321105957,0.6934341788291931,60.02000045776367
1544,2016,Cambodia,Southeastern Asia,4.461259365081787,8.150504112243652,0.7459012269973755,60.79999923706055
1545,2017,Cambodia,Southeastern Asia,4.5858421325683585,8.201130867004395,0.7650949358940125,61.20000076293945
1546,2018,Cambodia,Southeastern Asia,5.121837615966797,8.253352165222168,0.7946053743362427,61.599998474121094
1552,2011,Tanzania,Sub-Saharan Africa,4.073562145233153,7.689888954162598,0.8825301527976991,53.040000915527344
1553,2012,Tanzania,Sub-Saharan Africa,4.006897449493408,7.70878267288208,0.8320564031600952,53.77999877929688
1554,2013,Tanzania,Sub-Saharan Africa,3.852394819259644,7.747787952423097,0.8034185767173767,54.52000045776367
1555,2014,Tanzania,Sub-Saharan Africa,3.483278512954712,7.784098148345947,0.7890810370445251,55.2599983215332
1557,2016,Tanzania,Sub-Saharan Africa,2.9027342796325684,7.856935024261475,0.6377559304237366,56.5
1558,2017,Tanzania,Sub-Saharan Africa,3.347121238708496,7.894804000854492,0.7050102949142456,57.0
1559,2018,Tanzania,Sub-Saharan Africa,3.44502329826355,7.928911209106445,0.675330400466919,57.5
1562,2011,Madagascar,Sub-Saharan Africa,4.381415367126465,7.220770835876465,0.8184026479721069,56.22000122070313
1563,2012,Madagascar,Sub-Saharan Africa,3.550609588623047,7.223259449005128,0.6730883121490479,56.63999938964844
1564,2013,Madagascar,Sub-Saharan Africa,3.815607070922852,7.218430519104004,0.6725467443466187,57.06000137329102
1565,2014,Madagascar,Sub-Saharan Africa,3.675626993179321,7.2240400314331055,0.6552141308784485,57.47999954223633
1567,2016,Madagascar,Sub-Saharan Africa,3.6630859375,7.2418456077575675,0.7464969754219055,58.29999923706055
1568,2017,Madagascar,Sub-Saharan Africa,4.078620433807373,7.255901336669923,0.6263319849967957,58.70000076293945
1569,2018,Madagascar,Sub-Saharan Africa,4.070586681365967,7.279894828796388,0.6655129790306091,59.099998474121094
1572,2011,Central African Republic,Sub-Saharan Africa,3.677826404571533,6.807504653930664,0.3873909115791321,43.08000183105469
1573,2016,Central African Republic,Sub-Saharan Africa,2.693061113357544,6.4659481048583975,0.2901841700077057,44.900001525878906
1574,2017,Central African Republic,Sub-Saharan Africa,3.4758620262146,6.49411678314209,0.31958913803100586,45.20000076293945
1580,2011,Chad,Sub-Saharan Africa,4.393482208251953,7.530396938323975,0.8188440203666687,45.41999816894531
1581,2012,Chad,Sub-Saharan Africa,4.032974720001222,7.58216667175293,0.6728664636611938,45.7400016784668
1582,2013,Chad,Sub-Saharan Africa,3.5076630115509038,7.6044349670410165,0.7141446471214294,46.06000137329102
1583,2014,Chad,Sub-Saharan Africa,3.460182905197144,7.638511180877685,0.7330667972564697,46.38000106811523
1585,2016,Chad,Sub-Saharan Africa,4.029350280761719,7.538164138793945,0.6162048578262329,47.20000076293945
1586,2017,Chad,Sub-Saharan Africa,4.558937072753906,7.477691173553468,0.6606155633926392,47.70000076293945
1587,2018,Chad,Sub-Saharan Africa,4.486325263977051,7.472574710845947,0.5772535800933838,48.20000076293945
1588,2011,Guinea,Sub-Saharan Africa,4.044569492340088,7.39360761642456,0.5984655618667603,50.22000122070313
1589,2012,Guinea,Sub-Saharan Africa,3.651554822921753,7.429018497467041,0.5422952771186829,50.43999862670898
1590,2013,Guinea,Sub-Saharan Africa,3.9017930030822754,7.4452476501464835,0.5668665766716003,50.65999984741211
1591,2014,Guinea,Sub-Saharan Africa,3.412482500076294,7.458611011505128,0.6377137303352356,50.88000106811523
1593,2016,Guinea,Sub-Saharan Africa,3.6028547286987305,7.546679019927978,0.6754470467567444,52.20000076293945
1594,2017,Guinea,Sub-Saharan Africa,4.873722553253174,7.600365161895753,0.6340255737304688,53.29999923706055
1595,2018,Guinea,Sub-Saharan Africa,5.252226829528809,7.633718013763428,0.6304331421852112,54.4000015258789
1597,2013,Ivory Coast,Sub-Saharan Africa,3.739365577697754,7.965493679046631,0.7085711359977722,47.099998474121094
1598,2014,Ivory Coast,Sub-Saharan Africa,3.570368528366089,8.024382591247559,0.7109916806221008,47.4000015258789
1600,2016,Ivory Coast,Sub-Saharan Africa,4.542545795440674,8.138846397399902,0.6174007654190063,48.29999923706055
1601,2017,Ivory Coast,Sub-Saharan Africa,5.0377349853515625,8.188968658447267,0.6613753437995911,48.9000015258789
1602,2018,Ivory Coast,Sub-Saharan Africa,5.2683749198913565,8.236133575439451,0.6208825707435608,49.5
1607,2011,Burkina Faso,Sub-Saharan Africa,4.785367488861084,7.294863700866699,0.7095281481742859,50.2400016784668
1608,2012,Burkina Faso,Sub-Saharan Africa,3.9550080299377437,7.327422142028809,0.7437657713890076,50.77999877929688
1609,2013,Burkina Faso,Sub-Saharan Africa,3.3259496688842773,7.353917598724365,0.7452166080474854,51.31999969482422
1610,2014,Burkina Faso,Sub-Saharan Africa,3.4813477993011475,7.366656303405763,0.742262065410614,51.86000061035156
1612,2016,Burkina Faso,Sub-Saharan Africa,4.205634593963623,7.403866291046143,0.7644011378288269,52.9000015258789
1613,2017,Burkina Faso,Sub-Saharan Africa,4.646891117095947,7.440206527709961,0.7847613692283629,53.4000015258789
1614,2018,Burkina Faso,Sub-Saharan Africa,4.927236080169678,7.47052001953125,0.6648594737052917,53.9000015258789
1618,2011,Afghanistan,Southern Asia,3.831719160079956,7.415018558502197,0.52110356092453,51.91999816894531
1619,2012,Afghanistan,Southern Asia,3.7829375267028813,7.5171260833740225,0.5206367373466492,52.2400016784668
1620,2013,Afghanistan,Southern Asia,3.5721004009246826,7.522237777709961,0.4835518598556519,52.56000137329102
1621,2014,Afghanistan,Southern Asia,3.1308956146240234,7.516955375671388,0.525568425655365,52.88000106811523
1623,2016,Afghanistan,Southern Asia,4.220168590545653,7.4970383644104,0.5590717792510986,53.0
1624,2017,Afghanistan,Southern Asia,2.6617181301116943,7.497754573822021,0.4908800721168518,52.79999923706055
1625,2018,Afghanistan,Southern Asia,2.694303274154663,7.494587898254394,0.5075158476829529,52.599998474121094
1629,2011,Rwanda,Sub-Saharan Africa,4.09743595123291,7.270221710205077,0.569859504699707,56.81999969482422
1630,2012,Rwanda,Sub-Saharan Africa,3.3330478668212886,7.327535152435303,0.6371472477912903,57.43999862670898
1631,2013,Rwanda,Sub-Saharan Africa,3.4663877487182617,7.3477840423583975,0.7496329545974731,58.06000137329102
1632,2014,Rwanda,Sub-Saharan Africa,3.595678329467773,7.396255016326903,0.7483041882514954,58.68000030517578
1634,2016,Rwanda,Sub-Saharan Africa,3.3329899311065674,7.490113258361816,0.6651309132575989,59.9000015258789
1635,2017,Rwanda,Sub-Saharan Africa,3.1083738803863525,7.525214672088622,0.5165500044822693,60.5
1636,2018,Rwanda,Sub-Saharan Africa,3.561046600341797,7.567531108856201,0.616172730922699,61.099998474121094
1639,2011,Benin,Sub-Saharan Africa,3.870279550552368,7.507083415985107,0.4774943888187408,51.97999954223633
1640,2012,Benin,Sub-Saharan Africa,3.193468809127808,7.526153564453125,0.5230273008346558,52.2599983215332
1641,2013,Benin,Sub-Saharan Africa,3.4794127941131587,7.567681312561035,0.5768230557441711,52.540000915527344
1642,2014,Benin,Sub-Saharan Africa,3.347419261932373,7.601440906524657,0.506091296672821,52.81999969482422
1644,2016,Benin,Sub-Saharan Africa,4.007357597351073,7.605700016021728,0.4928158521652222,53.5
1645,2017,Benin,Sub-Saharan Africa,4.853180885314941,7.632515430450439,0.4358789920806885,53.9000015258789
1646,2018,Benin,Sub-Saharan Africa,5.819827079772949,7.663907051086426,0.5035440325737001,54.29999923706055
1650,2011,Syria,Middle East and Northern Africa,4.037889480590819,8.63697338104248,0.575722336769104,62.31999969482422
1651,2012,Syria,Middle East and Northern Africa,3.1644911766052246,8.474884033203125,0.5883951783180237,60.540000915527344
1652,2013,Syria,Middle East and Northern Africa,2.6875529289245605,8.307246208190918,0.5854500532150269,58.7599983215332
1656,2011,Burundi,Sub-Saharan Africa,3.7058942317962646,6.648348808288574,0.4222400188446045,50.68000030517578
1657,2014,Burundi,Sub-Saharan Africa,2.9045350551605225,6.688570022583008,0.5646781325340271,51.81999969482422
1658,2018,Burundi,Sub-Saharan Africa,3.775283098220825,6.541032791137695,0.4847152233123779,53.4000015258789
1661,2011,Togo,Sub-Saharan Africa,2.93622088432312,7.117882251739503,0.3029550909996033,51.58000183105469
1662,2014,Togo,Sub-Saharan Africa,2.838958740234375,7.1818504333496085,0.4443390071392059,53.02000045776367
1664,2016,Togo,Sub-Saharan Africa,3.878578424453736,7.235976696014403,0.5094409584999084,53.9000015258789
1665,2017,Togo,Sub-Saharan Africa,4.360805034637451,7.265299320220947,0.5078052282333374,54.29999923706055
1666,2018,Togo,Sub-Saharan Africa,4.022894859313965,7.287405490875244,0.5963538885116577,54.70000076293945
1668,2014,Belize,Latin America and Caribbean,5.955646514892577,8.987143516540527,0.7569324970245361,62.22000122070313
1670,2017,Gambia,Sub-Saharan Africa,4.117938995361328,7.3535728454589835,0.6970015168190002,54.70000076293945
1671,2018,Gambia,Sub-Saharan Africa,4.922099113464356,7.376553535461426,0.6847999691963196,55.0
1677,2011,Hong Kong S.A.R. of China,Southeastern Asia,5.474010944366455,10.82149600982666,0.8460601568222046,75.22769165039062
1678,2012,Hong Kong S.A.R. of China,Southeastern Asia,5.4837646484375,10.827316284179688,0.8264256715774536,75.28047943115234
1679,2014,Hong Kong S.A.R. of China,Southeastern Asia,5.458050727844238,10.874066352844238,0.833558201789856,75.73136138916016
1680,2016,Hong Kong S.A.R. of China,Southeastern Asia,5.498420715332031,10.904356956481934,0.8320779204368591,75.95350646972656
1681,2017,Hong Kong S.A.R. of China,Southeastern Asia,5.362474918365479,10.934086799621582,0.8310663104057312,75.90731811523438
1683,2014,Namibia,Sub-Saharan Africa,4.573991298675537,9.1713285446167,0.7627835869789124,55.15999984741211
1684,2017,Namibia,Sub-Saharan Africa,4.441306114196777,9.16343879699707,0.8283390402793884,56.20000076293945
1685,2018,Namibia,Sub-Saharan Africa,4.83408784866333,9.156213760375977,0.8642147779464722,56.5
1686,2014,Somalia,Sub-Saharan Africa,5.52827262878418,,0.6108355522155762,49.599998474121094
1688,2016,Somalia,Sub-Saharan Africa,4.667941093444824,,0.5944165587425232,50.0
1689,2014,South Sudan,Sub-Saharan Africa,3.8319923877716064,7.56831693649292,0.5451184511184692,49.84000015258789
1691,2016,South Sudan,Sub-Saharan Africa,2.8881123065948486,7.358759880065918,0.5321518182754517,50.599998474121094
1692,2017,South Sudan,Sub-Saharan Africa,2.816622495651245,,0.556822657585144,51.0
1696,2011,Taiwan Province of China,Southeastern Asia,6.308915138244629,10.609249114990234,0.8625207543373108,
1697,2012,Taiwan Province of China,Southeastern Asia,6.125916957855225,10.619842529296877,0.8250724077224731,
1698,2013,Taiwan Province of China,Southeastern Asia,6.340344429016112,10.65422248840332,0.8169928789138794,
1699,2014,Taiwan Province of China,Southeastern Asia,6.363496780395508,10.699360847473145,0.8700118660926819,
1701,2016,Taiwan Province of China,Southeastern Asia,6.512850761413574,,0.8949892520904541,
1702,2017,Taiwan Province of China,Southeastern Asia,6.359450817108153,,0.891119122505188,
1703,2018,Taiwan Province of China,Southeastern Asia,6.4670047760009775,,0.8964587450027466,
